seq,in_size_b,out_size_b,recv_timestamp,process_time,send_timestamp
352.0,124.0,74.0,1602836236.508611,0.0006003379821777344,1602836236.5092113
353.0,124.0,74.0,1602836236.5213532,0.0006015300750732422,1602836236.5219548
354.0,124.0,74.0,1602836236.5337934,0.0006041526794433594,1602836236.5343976
355.0,124.0,74.0,1602836236.5461671,0.0006034374237060547,1602836236.5467706
356.0,124.0,74.0,1602836236.5589364,0.0006055831909179688,1602836236.559542
357.0,124.0,74.0,1602836236.5717134,0.0006060600280761719,1602836236.5723195
358.0,124.0,74.0,1602836236.5842724,0.0006253719329833984,1602836236.5848978
359.0,124.0,74.0,1602836236.5967314,0.0006031990051269531,1602836236.5973346
360.0,124.0,74.0,1602836236.6092415,0.0006005764007568359,1602836236.609842
361.0,124.0,74.0,1602836236.6220577,0.0006017684936523438,1602836236.6226594
362.0,124.0,74.0,1602836236.6347988,0.0006051063537597656,1602836236.6354039
363.0,124.0,74.0,1602836236.6474931,0.0006256103515625,1602836236.6481187
364.0,124.0,74.0,1602836236.6598473,0.0006856918334960938,1602836236.660533
365.0,124.0,74.0,1602836236.6721978,0.0006780624389648438,1602836236.672876
366.0,124.0,74.0,1602836236.6849658,0.0007035732269287109,1602836236.6856694
367.0,124.0,74.0,1602836236.6976748,0.0006220340728759766,1602836236.6982968
368.0,124.0,74.0,1602836236.71052,0.0006775856018066406,1602836236.7111976
369.0,124.0,74.0,1602836236.7228816,0.0006794929504394531,1602836236.723561
370.0,124.0,74.0,1602836236.7356005,0.0006759166717529297,1602836236.7362764
371.0,124.0,74.0,1602836236.7483768,0.0006403923034667969,1602836236.7490172
372.0,124.0,74.0,1602836236.761076,0.0007059574127197266,1602836236.761782
373.0,124.0,74.0,1602836236.7735922,0.0006816387176513672,1602836236.7742739
374.0,124.0,74.0,1602836236.7859354,0.0006477832794189453,1602836236.7865832
375.0,124.0,74.0,1602836236.7985642,0.0006794929504394531,1602836236.7992437
376.0,124.0,74.0,1602836236.811285,0.000705718994140625,1602836236.8119907
377.0,124.0,74.0,1602836236.8239582,0.0007052421569824219,1602836236.8246634
378.0,124.0,74.0,1602836236.836485,0.0006849765777587891,1602836236.83717
379.0,124.0,74.0,1602836236.8491778,0.0006816387176513672,1602836236.8498595
380.0,124.0,74.0,1602836236.8619807,0.0006239414215087891,1602836236.8626046
381.0,124.0,74.0,1602836236.874729,0.0006289482116699219,1602836236.8753579
382.0,124.0,74.0,1602836236.8873923,0.0006558895111083984,1602836236.8880482
383.0,124.0,74.0,1602836236.8999228,0.0006046295166015625,1602836236.9005275
384.0,124.0,74.0,1602836236.9125314,0.0006022453308105469,1602836236.9131336
385.0,124.0,74.0,1602836236.9252784,0.0006048679351806641,1602836236.9258833
386.0,124.0,74.0,1602836236.9380016,0.0006074905395507812,1602836236.9386091
387.0,124.0,74.0,1602836236.9505455,0.0006031990051269531,1602836236.9511487
388.0,124.0,74.0,1602836236.9629133,0.0006034374237060547,1602836236.9635167
389.0,124.0,74.0,1602836236.975684,0.0006041526794433594,1602836236.976288
390.0,124.0,74.0,1602836236.9883142,0.0006048679351806641,1602836236.988919
391.0,124.0,74.0,1602836237.0015166,0.0006041526794433594,1602836237.0021207
392.0,124.0,74.0,1602836237.014182,0.0006339550018310547,1602836237.014816
393.0,124.0,74.0,1602836237.0267277,0.0006053447723388672,1602836237.027333
394.0,124.0,74.0,1602836237.039212,0.0006029605865478516,1602836237.039815
395.0,124.0,74.0,1602836237.0519977,0.0006029605865478516,1602836237.0526006
396.0,124.0,74.0,1602836237.064763,0.0006022453308105469,1602836237.0653653
397.0,124.0,74.0,1602836237.077446,0.0006213188171386719,1602836237.0780673
398.0,124.0,74.0,1602836237.0899894,0.0006012916564941406,1602836237.0905907
399.0,124.0,74.0,1602836237.1025307,0.0006237030029296875,1602836237.1031544
400.0,124.0,74.0,1602836237.1153371,0.0006022453308105469,1602836237.1159394
401.0,124.0,74.0,1602836237.128087,0.00060272216796875,1602836237.1286898
402.0,124.0,74.0,1602836237.1406348,0.0006082057952880859,1602836237.141243
403.0,124.0,74.0,1602836237.1528296,0.00060272216796875,1602836237.1534324
404.0,124.0,74.0,1602836237.1656039,0.0006051063537597656,1602836237.166209
405.0,124.0,74.0,1602836237.1783667,0.0006020069122314453,1602836237.1789687
406.0,124.0,74.0,1602836237.1910682,0.0006310939788818359,1602836237.1916993
407.0,124.0,74.0,1602836237.2035282,0.0006036758422851562,1602836237.2041318
408.0,124.0,74.0,1602836237.2159777,0.0006031990051269531,1602836237.2165809
409.0,124.0,74.0,1602836237.2287617,0.0006060600280761719,1602836237.2293677
410.0,124.0,74.0,1602836237.2415442,0.0006012916564941406,1602836237.2421455
411.0,124.0,74.0,1602836237.254215,0.0006229877471923828,1602836237.254838
412.0,124.0,74.0,1602836237.2666829,0.0006048679351806641,1602836237.2672877
413.0,124.0,74.0,1602836237.2796695,0.0005970001220703125,1602836237.2802665
414.0,124.0,74.0,1602836237.2923815,0.000598907470703125,1602836237.2929804
415.0,124.0,74.0,1602836237.3051238,0.0005970001220703125,1602836237.3057208
416.0,124.0,74.0,1602836237.3178132,0.0006318092346191406,1602836237.318445
417.0,124.0,74.0,1602836237.3302288,0.0006022453308105469,1602836237.330831
418.0,124.0,74.0,1602836237.3427691,0.0006029605865478516,1602836237.343372
419.0,124.0,74.0,1602836237.3555276,0.00060272216796875,1602836237.3561304
420.0,124.0,74.0,1602836237.368279,0.0006055831909179688,1602836237.3688846
421.0,124.0,74.0,1602836237.3808422,0.0006670951843261719,1602836237.3815093
422.0,124.0,74.0,1602836237.3933241,0.0006020069122314453,1602836237.3939261
423.0,124.0,74.0,1602836237.4058523,0.000598907470703125,1602836237.4064512
424.0,124.0,74.0,1602836237.4174578,0.0003001689910888672,1602836237.417758
425.0,124.0,74.0,1602836237.4288168,0.00034618377685546875,1602836237.429163
426.0,124.0,74.0,1602836237.4407496,0.00038504600524902344,1602836237.4411347
427.0,124.0,74.0,1602836237.4530199,0.0005950927734375,1602836237.453615
428.0,124.0,74.0,1602836237.4658763,0.0006008148193359375,1602836237.4664772
429.0,124.0,74.0,1602836237.478791,0.0005948543548583984,1602836237.4793859
430.0,124.0,74.0,1602836237.4915931,0.0006055831909179688,1602836237.4921987
431.0,124.0,74.0,1602836237.5041707,0.0006585121154785156,1602836237.5048292
432.0,124.0,74.0,1602836237.516677,0.0006916522979736328,1602836237.5173686
433.0,124.0,74.0,1602836237.529294,0.0006802082061767578,1602836237.5299742
434.0,124.0,74.0,1602836237.5421195,0.0006771087646484375,1602836237.5427966
435.0,124.0,74.0,1602836237.5549233,0.0006749629974365234,1602836237.5555983
436.0,124.0,74.0,1602836237.5681126,0.0006732940673828125,1602836237.568786
437.0,124.0,74.0,1602836237.580722,0.0007040500640869141,1602836237.5814261
438.0,124.0,74.0,1602836237.5929575,0.0006775856018066406,1602836237.593635
439.0,124.0,74.0,1602836237.6057456,0.0006775856018066406,1602836237.6064231
440.0,124.0,74.0,1602836237.6185405,0.0006251335144042969,1602836237.6191657
441.0,124.0,74.0,1602836237.631382,0.0006272792816162109,1602836237.6320093
442.0,124.0,74.0,1602836237.6440663,0.0006465911865234375,1602836237.644713
443.0,124.0,74.0,1602836237.6566515,0.0005996227264404297,1602836237.6572511
444.0,124.0,74.0,1602836237.6692252,0.0005977153778076172,1602836237.669823
445.0,124.0,74.0,1602836237.6820223,0.0006034374237060547,1602836237.6826258
446.0,124.0,74.0,1602836237.6947968,0.0005936622619628906,1602836237.6953905
447.0,124.0,74.0,1602836237.707452,0.0006234645843505859,1602836237.7080755
448.0,124.0,74.0,1602836237.7199435,0.0005960464477539062,1602836237.7205396
449.0,124.0,74.0,1602836237.7325513,0.0006029605865478516,1602836237.7331543
450.0,124.0,74.0,1602836237.7453809,0.0006017684936523438,1602836237.7459826
451.0,124.0,74.0,1602836237.7580357,0.0006039142608642578,1602836237.7586396
452.0,124.0,74.0,1602836237.7706087,0.0006036758422851562,1602836237.7712123
453.0,124.0,74.0,1602836237.7830284,0.0006051063537597656,1602836237.7836335
454.0,124.0,74.0,1602836237.7956705,0.0006024837493896484,1602836237.796273
455.0,124.0,74.0,1602836237.8085132,0.0006062984466552734,1602836237.8091195
456.0,124.0,74.0,1602836237.8212411,0.0006296634674072266,1602836237.8218708
457.0,124.0,74.0,1602836237.8338757,0.0006060600280761719,1602836237.8344817
458.0,124.0,74.0,1602836237.8467498,0.0006005764007568359,1602836237.8473504
459.0,124.0,74.0,1602836237.8592105,0.0006010532379150391,1602836237.8598115
460.0,124.0,74.0,1602836237.872001,0.0006036758422851562,1602836237.8726046
461.0,124.0,74.0,1602836237.8847806,0.0006015300750732422,1602836237.8853822
462.0,124.0,74.0,1602836237.8975098,0.0006322860717773438,1602836237.898142
463.0,124.0,74.0,1602836237.91008,0.0006003379821777344,1602836237.9106803
464.0,124.0,74.0,1602836237.9226618,0.0005979537963867188,1602836237.9232597
465.0,124.0,74.0,1602836237.9354718,0.0006248950958251953,1602836237.9360967
466.0,124.0,74.0,1602836237.948309,0.0006031990051269531,1602836237.9489121
467.0,124.0,74.0,1602836237.9607928,0.0006275177001953125,1602836237.9614203
468.0,124.0,74.0,1602836237.9732802,0.000598907470703125,1602836237.973879
469.0,124.0,74.0,1602836237.985892,0.000598907470703125,1602836237.986491
470.0,124.0,74.0,1602836237.9986086,0.0006003379821777344,1602836237.999209
471.0,124.0,74.0,1602836238.0113752,0.0005981922149658203,1602836238.0119734
472.0,124.0,74.0,1602836238.0238755,0.0005960464477539062,1602836238.0244715
473.0,124.0,74.0,1602836238.0362895,0.0005965232849121094,1602836238.036886
474.0,124.0,74.0,1602836238.0490866,0.0005998611450195312,1602836238.0496864
475.0,124.0,74.0,1602836238.0619035,0.0006034374237060547,1602836238.062507
476.0,124.0,74.0,1602836238.0746827,0.0006005764007568359,1602836238.0752833
477.0,124.0,74.0,1602836238.087368,0.000629425048828125,1602836238.0879974
478.0,124.0,74.0,1602836238.099968,0.0006015300750732422,1602836238.1005695
479.0,124.0,74.0,1602836238.1125515,0.0006020069122314453,1602836238.1131535
480.0,124.0,74.0,1602836238.1254745,0.0006031990051269531,1602836238.1260777
481.0,124.0,74.0,1602836238.1387613,0.0006020069122314453,1602836238.1393633
482.0,124.0,74.0,1602836238.1515448,0.0006043910980224609,1602836238.1521492
483.0,124.0,74.0,1602836238.1641383,0.0006105899810791016,1602836238.164749
484.0,124.0,74.0,1602836238.1766412,0.0006053447723388672,1602836238.1772466
485.0,124.0,74.0,1602836238.1892512,0.0006058216094970703,1602836238.189857
486.0,124.0,74.0,1602836238.2021487,0.0006010532379150391,1602836238.2027497
487.0,124.0,74.0,1602836238.214943,0.0006024837493896484,1602836238.2155454
488.0,124.0,74.0,1602836238.2276826,0.0006322860717773438,1602836238.2283149
489.0,124.0,74.0,1602836238.2402525,0.0006792545318603516,1602836238.2409317
490.0,124.0,74.0,1602836238.2528324,0.0006785392761230469,1602836238.253511
491.0,124.0,74.0,1602836238.2656333,0.0006744861602783203,1602836238.2663078
492.0,124.0,74.0,1602836238.2784138,0.00067901611328125,1602836238.2790928
493.0,124.0,74.0,1602836238.2911062,0.0005228519439697266,1602836238.291629
494.0,124.0,74.0,1602836238.3036573,0.0006825923919677734,1602836238.30434
495.0,124.0,74.0,1602836238.3160782,0.0006759166717529297,1602836238.316754
496.0,124.0,74.0,1602836238.3288367,0.0006282329559326172,1602836238.329465
497.0,124.0,74.0,1602836238.341593,0.0006296634674072266,1602836238.3422227
498.0,124.0,74.0,1602836238.3543022,0.0006442070007324219,1602836238.3549464
499.0,124.0,74.0,1602836238.3668664,0.0006024837493896484,1602836238.3674688
500.0,124.0,74.0,1602836238.3793573,0.0006031990051269531,1602836238.3799605
501.0,124.0,74.0,1602836238.39215,0.0006024837493896484,1602836238.3927524
502.0,124.0,74.0,1602836238.4049063,0.0006022453308105469,1602836238.4055085
503.0,124.0,74.0,1602836238.418094,0.000598907470703125,1602836238.4186928
504.0,124.0,74.0,1602836238.4306738,0.0006134510040283203,1602836238.4312873
505.0,124.0,74.0,1602836238.4432662,0.0005965232849121094,1602836238.4438627
506.0,124.0,74.0,1602836238.4557502,0.0005996227264404297,1602836238.4563498
507.0,124.0,74.0,1602836238.4685278,0.0006000995635986328,1602836238.469128
508.0,124.0,74.0,1602836238.4812608,0.0006315708160400391,1602836238.4818923
509.0,124.0,74.0,1602836238.4939547,0.0006024837493896484,1602836238.4945571
510.0,124.0,74.0,1602836238.5065145,0.0006012916564941406,1602836238.5071158
511.0,124.0,74.0,1602836238.5188644,0.0006036758422851562,1602836238.519468
512.0,124.0,74.0,1602836238.5316248,0.0005941390991210938,1602836238.532219
513.0,124.0,74.0,1602836238.5442975,0.0006186962127685547,1602836238.5449162
514.0,124.0,74.0,1602836238.5566847,0.0005915164947509766,1602836238.5572762
515.0,124.0,74.0,1602836238.5691664,0.0005919933319091797,1602836238.5697584
516.0,124.0,74.0,1602836238.5819252,0.0005884170532226562,1602836238.5825136
517.0,124.0,74.0,1602836238.5946567,0.0005936622619628906,1602836238.5952504
518.0,124.0,74.0,1602836238.607181,0.0005896091461181641,1602836238.6077707
519.0,124.0,74.0,1602836238.619525,0.0005891323089599609,1602836238.620114
520.0,124.0,74.0,1602836238.63227,0.0005893707275390625,1602836238.6328595
521.0,124.0,74.0,1602836238.6450589,0.0005872249603271484,1602836238.645646
522.0,124.0,74.0,1602836238.6577384,0.0006284713745117188,1602836238.658367
523.0,124.0,74.0,1602836238.6702783,0.0005927085876464844,1602836238.670871
524.0,124.0,74.0,1602836238.6828036,0.0005910396575927734,1602836238.6833947
525.0,124.0,74.0,1602836238.695578,0.0005955696105957031,1602836238.6961737
526.0,124.0,74.0,1602836238.7087421,0.0005908012390136719,1602836238.709333
527.0,124.0,74.0,1602836238.7214534,0.0005936622619628906,1602836238.722047
528.0,124.0,74.0,1602836238.7340128,0.0005974769592285156,1602836238.7346103
529.0,124.0,74.0,1602836238.7464387,0.0005943775177001953,1602836238.747033
530.0,124.0,74.0,1602836238.7591844,0.0005967617034912109,1602836238.7597811
531.0,124.0,74.0,1602836238.7719374,0.0006155967712402344,1602836238.772553
532.0,124.0,74.0,1602836238.7845473,0.0006234645843505859,1602836238.7851708
533.0,124.0,74.0,1602836238.7970915,0.0005936622619628906,1602836238.7976851
534.0,124.0,74.0,1602836238.809467,0.0007007122039794922,1602836238.8101678
535.0,124.0,74.0,1602836238.8222055,0.0005905628204345703,1602836238.822796
536.0,124.0,74.0,1602836238.834956,0.0005946159362792969,1602836238.8355505
537.0,124.0,74.0,1602836238.8475542,0.0006160736083984375,1602836238.8481703
538.0,124.0,74.0,1602836238.8598337,0.0005984306335449219,1602836238.8604321
539.0,124.0,74.0,1602836238.8725123,0.0005955696105957031,1602836238.873108
540.0,124.0,74.0,1602836238.8852425,0.0005927085876464844,1602836238.8858352
541.0,124.0,74.0,1602836238.897945,0.0006277561187744141,1602836238.8985727
542.0,124.0,74.0,1602836238.9102054,0.0006718635559082031,1602836238.9108772
543.0,124.0,74.0,1602836238.9225118,0.0006411075592041016,1602836238.923153
544.0,124.0,74.0,1602836238.9343343,0.0005116462707519531,1602836238.934846
545.0,124.0,74.0,1602836238.9462576,0.0005714893341064453,1602836238.946829
546.0,124.0,74.0,1602836238.9589272,0.0006718635559082031,1602836238.959599
547.0,124.0,74.0,1602836238.9717414,0.0006749629974365234,1602836238.9724164
548.0,124.0,74.0,1602836238.9850037,0.0006749629974365234,1602836238.9856787
549.0,124.0,74.0,1602836238.9975643,0.0006337165832519531,1602836238.998198
550.0,124.0,74.0,1602836239.0100427,0.0006735324859619141,1602836239.0107162
551.0,124.0,74.0,1602836239.022537,0.0006198883056640625,1602836239.023157
552.0,124.0,74.0,1602836239.0353322,0.0006203651428222656,1602836239.0359526
553.0,124.0,74.0,1602836239.0479913,0.0006282329559326172,1602836239.0486195
554.0,124.0,74.0,1602836239.0606732,0.0006005764007568359,1602836239.0612738
555.0,124.0,74.0,1602836239.0732245,0.0005934238433837891,1602836239.073818
556.0,124.0,74.0,1602836239.0858667,0.0006000995635986328,1602836239.0864668
557.0,124.0,74.0,1602836239.098655,0.0005962848663330078,1602836239.0992513
558.0,124.0,74.0,1602836239.1114075,0.0005986690521240234,1602836239.1120062
559.0,124.0,74.0,1602836239.1241012,0.0006232261657714844,1602836239.1247244
560.0,124.0,74.0,1602836239.1366837,0.0005965232849121094,1602836239.1372802
561.0,124.0,74.0,1602836239.1492128,0.0006003379821777344,1602836239.1498132
562.0,124.0,74.0,1602836239.1620152,0.0005998611450195312,1602836239.162615
563.0,124.0,74.0,1602836239.174801,0.0006003379821777344,1602836239.1754014
564.0,124.0,74.0,1602836239.1875172,0.0006530284881591797,1602836239.1881702
565.0,124.0,74.0,1602836239.2000134,0.0005950927734375,1602836239.2006085
566.0,124.0,74.0,1602836239.212567,0.0005970001220703125,1602836239.213164
567.0,124.0,74.0,1602836239.2253556,0.0005958080291748047,1602836239.2259514
568.0,124.0,74.0,1602836239.2381155,0.0005998611450195312,1602836239.2387154
569.0,124.0,74.0,1602836239.2508764,0.0006222724914550781,1602836239.2514987
570.0,124.0,74.0,1602836239.263451,0.0005910396575927734,1602836239.2640421
571.0,124.0,74.0,1602836239.2761817,0.0005998611450195312,1602836239.2767816
572.0,124.0,74.0,1602836239.2889743,0.0005974769592285156,1602836239.2895718
573.0,124.0,74.0,1602836239.3017273,0.0006017684936523438,1602836239.302329
574.0,124.0,74.0,1602836239.3144827,0.0006229877471923828,1602836239.3151057
575.0,124.0,74.0,1602836239.326973,0.0005967617034912109,1602836239.3275697
576.0,124.0,74.0,1602836239.3394957,0.0005998611450195312,1602836239.3400955
577.0,124.0,74.0,1602836239.3522694,0.0005977153778076172,1602836239.3528671
578.0,124.0,74.0,1602836239.3650615,0.0005991458892822266,1602836239.3656607
579.0,124.0,74.0,1602836239.3777807,0.0006227493286132812,1602836239.3784034
580.0,124.0,74.0,1602836239.3904812,0.0005958080291748047,1602836239.391077
581.0,124.0,74.0,1602836239.4028676,0.0005970001220703125,1602836239.4034646
582.0,124.0,74.0,1602836239.4156444,0.0005977153778076172,1602836239.4162421
583.0,124.0,74.0,1602836239.4284322,0.0005998611450195312,1602836239.429032
584.0,124.0,74.0,1602836239.441001,0.0006206035614013672,1602836239.4416215
585.0,124.0,74.0,1602836239.453676,0.0005950927734375,1602836239.454271
586.0,124.0,74.0,1602836239.4661381,0.0006723403930664062,1602836239.4668105
587.0,124.0,74.0,1602836239.4789453,0.0006899833679199219,1602836239.4796352
588.0,124.0,74.0,1602836239.4916575,0.0006697177886962891,1602836239.4923272
589.0,124.0,74.0,1602836239.5041046,0.0006995201110839844,1602836239.5048041
590.0,124.0,74.0,1602836239.516553,0.0006682872772216797,1602836239.5172212
