tick,force_value,force_target
2702.0,-0.06810951853672928,
2703.0,-0.06808134122591152,-0.06808134122591152
2704.0,-0.06808134122591152,
2705.0,-0.06815587513174795,-0.06815587513174795
2706.0,-0.06815587513174795,
2707.0,-0.06816365064152213,-0.06816365064152213
2708.0,-0.06816365064152213,
2709.0,-0.06811580107734717,-0.06811580107734717
2710.0,-0.06811580107734717,
2711.0,-0.06819493730478769,-0.06819493730478769
2712.0,-0.06819493730478769,
2713.0,-0.0681567791139275,-0.0681567791139275
2714.0,-0.0681567791139275,
2715.0,-0.06809639081115047,-0.06809639081115047
2716.0,-0.06809639081115047,
2717.0,-0.06825093414166102,-0.06825093414166102
2718.0,-0.06825093414166102,
2719.0,-0.06820005215216135,-0.06820005215216135
2720.0,-0.06820005215216135,
2721.0,-0.06828246943924766,-0.06828246943924766
2722.0,-0.06828246943924766,
2723.0,-0.06830249975623122,-0.06830249975623122
2724.0,-0.06830249975623122,
2725.0,-0.06823693001193859,-0.06823693001193859
2726.0,-0.06823693001193859,
2727.0,-0.06830941744379926,-0.06830941744379926
2728.0,-0.06830941744379926,
2729.0,-0.06832300067606892,-0.06832300067606892
2730.0,-0.06832300067606892,
2731.0,-0.06826491393411277,-0.06826491393411277
2732.0,-0.06826491393411277,
2733.0,-0.06820001413543215,-0.06820001413543215
2734.0,-0.06820001413543215,
2735.0,-0.06837258600549735,-0.06837258600549735
2736.0,-0.06837258600549735,
2737.0,-0.06830546115364321,-0.06830546115364321
2738.0,-0.06830546115364321,
2739.0,-0.06825101755535297,-0.06825101755535297
2740.0,-0.06825101755535297,
2741.0,-0.06842159899140751,-0.06842159899140751
2742.0,-0.06842159899140751,
2743.0,-0.06842651606869037,-0.06842651606869037
2744.0,-0.06842651606869037,
2745.0,-0.06842068289640334,-0.06842068289640334
2746.0,-0.06842068289640334,
2747.0,-0.06830226775085858,-0.06830226775085858
2748.0,-0.06830226775085858,
2749.0,-0.06827420815834452,-0.06827420815834452
2750.0,-0.06827420815834452,
2751.0,-0.06850773762414337,-0.06850773762414337
2752.0,-0.06850773762414337,
2753.0,-0.06855035349635676,-0.06855035349635676
2754.0,-0.06855035349635676,
2755.0,-0.06835293661706454,-0.06835293661706454
2756.0,-0.06835293661706454,
2757.0,-0.06858256095630622,-0.06858256095630622
2758.0,-0.06858256095630622,
2759.0,-0.06835344613562486,-0.06835344613562486
2760.0,-0.06835344613562486,
2761.0,-0.06853836283460543,-0.06853836283460543
2762.0,-0.06853836283460543,
2763.0,-0.06850674995546063,-0.06850674995546063
2764.0,-0.06850674995546063,
2765.0,-0.06829880230141448,-0.06829880230141448
2766.0,-0.06829880230141448,
2767.0,-0.06811849033502783,-0.06811849033502783
2768.0,-0.06811849033502783,
2769.0,-0.06854712852461375,-0.06854712852461375
2770.0,-0.06854712852461375,
2771.0,-0.06841713035713336,-0.06841713035713336
2772.0,-0.06841713035713336,
2773.0,-0.06836753062240468,-0.06836753062240468
2774.0,-0.06836753062240468,
2775.0,-0.06822908301675203,-0.06822908301675203
2776.0,-0.06822908301675203,
2777.0,-0.06838906798727358,-0.06838906798727358
2778.0,-0.06838906798727358,
2779.0,-0.06801849236910941,-0.06801849236910941
2780.0,-0.06801849236910941,
2781.0,-0.0684461885022818,-0.0684461885022818
2782.0,-0.0684461885022818,
2783.0,-0.06793257425726472,-0.06793257425726472
2784.0,-0.06793257425726472,
2785.0,-0.06826607803309938,-0.06826607803309938
2786.0,-0.06826607803309938,
2787.0,-0.06808100367591177,-0.06808100367591177
2788.0,-0.06808100367591177,
2789.0,-0.06785317030681601,-0.06785317030681601
2790.0,-0.06785317030681601,
2791.0,-0.06842998502260349,-0.06842998502260349
2792.0,-0.06842998502260349,
2793.0,-0.06793062884687709,-0.06793062884687709
2794.0,-0.06793062884687709,
2795.0,-0.06802247192514146,-0.06802247192514146
2796.0,-0.06802247192514146,
2797.0,-0.06786302725604204,-0.06786302725604204
2798.0,-0.06786302725604204,
2799.0,-0.06789533343548318,-0.06789533343548318
2800.0,-0.06789533343548318,
2801.0,-0.06789921973763238,-0.06789921973763238
2802.0,-0.06789921973763238,
2803.0,-0.06765436986340996,-0.06765436986340996
2804.0,-0.06765436986340996,
2805.0,-0.0675516111768624,-0.0675516111768624
2806.0,-0.0675516111768624,
2807.0,-0.06767100724927748,-0.06767100724927748
2808.0,-0.06767100724927748,
2809.0,-0.06786621557446029,-0.06786621557446029
2810.0,-0.06786621557446029,
2811.0,-0.06785054047830127,-0.06785054047830127
2812.0,-0.06785054047830127,
2813.0,-0.06747100455163918,-0.06747100455163918
2814.0,-0.06747100455163918,
2815.0,-0.06736409391239939,-0.06736409391239939
2816.0,-0.06736409391239939,
2817.0,-0.067280151986153,-0.067280151986153
2818.0,-0.067280151986153,
2819.0,-0.06728369678084532,-0.06728369678084532
2820.0,-0.06728369678084532,
2821.0,-0.06741478132986514,-0.06741478132986514
2822.0,-0.06741478132986514,
2823.0,-0.0671558553980625,-0.0671558553980625
2824.0,-0.0671558553980625,
2825.0,-0.06762550422481012,-0.06762550422481012
2826.0,-0.06762550422481012,
2827.0,-0.06690662090325555,-0.06690662090325555
2828.0,-0.06690662090325555,
2829.0,-0.06686924652152214,-0.06686924652152214
2830.0,-0.06686924652152214,
2831.0,-0.06733903391685735,-0.06733903391685735
2832.0,-0.06733903391685735,
2833.0,-0.06712173981586826,-0.06712173981586826
2834.0,-0.06712173981586826,
2835.0,-0.06657170236502528,-0.06657170236502528
2836.0,-0.06657170236502528,
2837.0,-0.0665363721909209,-0.0665363721909209
2838.0,-0.0665363721909209,
2839.0,-0.06671333116623979,-0.06671333116623979
2840.0,-0.06671333116623979,
2841.0,-0.06641963976229523,-0.06641963976229523
2842.0,-0.06641963976229523,
2843.0,-0.06621310687653117,-0.06621310687653117
2844.0,-0.06621310687653117,
2845.0,-0.06542148281827247,-0.06542148281827247
2846.0,-0.06542148281827247,
2847.0,-0.06632381909363114,-0.06632381909363114
2848.0,-0.06632381909363114,
2849.0,-0.06587499596317521,-0.06587499596317521
2850.0,-0.06587499596317521,
2851.0,-0.0662311130450478,-0.0662311130450478
2852.0,-0.0662311130450478,
2853.0,-0.06556745112617017,-0.06556745112617017
2854.0,-0.06556745112617017,
2855.0,-0.06537366817957693,-0.06537366817957693
2856.0,-0.06537366817957693,
2857.0,-0.06562822261338562,-0.06562822261338562
2858.0,-0.06562822261338562,
2859.0,-0.06535879378642359,-0.06535879378642359
2860.0,-0.06535879378642359,
2861.0,-0.06537206037665134,-0.06537206037665134
2862.0,-0.06537206037665134,
2863.0,-0.06482109261651814,-0.06482109261651814
2864.0,-0.06482109261651814,
2865.0,-0.06494833918576602,-0.06494833918576602
2866.0,-0.06494833918576602,
2867.0,-0.06453754004053587,-0.06453754004053587
2868.0,-0.06453754004053587,
2869.0,-0.06428032336215612,-0.06428032336215612
2870.0,-0.06428032336215612,
2871.0,-0.06449462257167185,-0.06449462257167185
2872.0,-0.06449462257167185,
2873.0,-0.06415590897562606,-0.06415590897562606
2874.0,-0.06415590897562606,
2875.0,-0.06370036290986955,-0.06370036290986955
2876.0,-0.06370036290986955,
2877.0,-0.06397355142708666,-0.06397355142708666
2878.0,-0.06397355142708666,
2879.0,-0.06348170025777103,-0.06348170025777103
2880.0,-0.06348170025777103,
2881.0,-0.06297812871717207,-0.06297812871717207
2882.0,-0.06297812871717207,
2883.0,-0.0627339074312102,-0.0627339074312102
2884.0,-0.0627339074312102,
2885.0,-0.06265015495924613,-0.06265015495924613
2886.0,-0.06265015495924613,
2887.0,-0.062241843082934796,-0.062241843082934796
2888.0,-0.062241843082934796,
2889.0,-0.061854229752666086,-0.061854229752666086
2890.0,-0.061854229752666086,
2891.0,-0.0619726840466561,-0.0619726840466561
2892.0,-0.0619726840466561,
2893.0,-0.061578102134478896,-0.061578102134478896
2894.0,-0.061578102134478896,
2895.0,-0.06114073643731007,-0.06114073643731007
2896.0,-0.06114073643731007,
2897.0,-0.06066406292620802,-0.06066406292620802
2898.0,-0.06066406292620802,
2899.0,-0.060456174160170024,-0.060456174160170024
2900.0,-0.060456174160170024,
2901.0,-0.06016643641160852,-0.06016643641160852
2902.0,-0.06016643641160852,
2903.0,-0.05965519984241361,-0.05965519984241361
2904.0,-0.05965519984241361,
2905.0,-0.05905408847391182,-0.05905408847391182
2906.0,-0.05905408847391182,
2907.0,-0.05904171989223359,-0.05904171989223359
2908.0,-0.05904171989223359,
2909.0,-0.058354781361933145,-0.058354781361933145
2910.0,-0.058354781361933145,
2911.0,-0.057802010619696434,-0.057802010619696434
2912.0,-0.057802010619696434,
2913.0,-0.05684026572987416,-0.05684026572987416
2914.0,-0.05684026572987416,
2915.0,-0.05681599286860075,-0.05681599286860075
2916.0,-0.05681599286860075,
2917.0,-0.05661613250510029,-0.05661613250510029
2918.0,-0.05661613250510029,
2919.0,-0.055977482590816544,-0.055977482590816544
2920.0,-0.055977482590816544,
2921.0,-0.055266133721004425,-0.055266133721004425
2922.0,-0.055266133721004425,
2923.0,-0.05481629783037897,-0.05481629783037897
2924.0,-0.05481629783037897,
2925.0,-0.05415173768149266,-0.05415173768149266
2926.0,-0.05415173768149266,
2927.0,-0.05345883344085951,-0.05345883344085951
2928.0,-0.05345883344085951,
2929.0,-0.05312062274417338,-0.05312062274417338
2930.0,-0.05312062274417338,
2931.0,-0.05202241176987964,-0.05202241176987964
2932.0,-0.05202241176987964,
2933.0,-0.05162169376916483,-0.05162169376916483
2934.0,-0.05162169376916483,
2935.0,-0.05074787018454086,-0.05074787018454086
2936.0,-0.05074787018454086,
2937.0,-0.04996163945845454,-0.04996163945845454
2938.0,-0.04996163945845454,
2939.0,-0.049577541695529866,-0.049577541695529866
2940.0,-0.049577541695529866,
2941.0,-0.048350689607827894,-0.048350689607827894
2942.0,-0.048350689607827894,
2943.0,-0.04746225048653441,-0.04746225048653441
2944.0,-0.04746225048653441,
2945.0,-0.04686756115937377,-0.04686756115937377
2946.0,-0.04686756115937377,
2947.0,-0.04566331838520135,-0.04566331838520135
2948.0,-0.04566331838520135,
2949.0,-0.04464514242340803,-0.04464514242340803
2950.0,-0.04464514242340803,
2951.0,-0.04414232863933608,-0.04414232863933608
2952.0,-0.04414232863933608,
2953.0,-0.04276349167003321,-0.04276349167003321
2954.0,-0.04276349167003321,
2955.0,-0.041501921716239655,-0.041501921716239655
2956.0,-0.041501921716239655,
2957.0,-0.040384657224283596,-0.040384657224283596
2958.0,-0.040384657224283596,
2959.0,-0.03933715608650553,-0.03933715608650553
2960.0,-0.03933715608650553,
2961.0,-0.03775895612386933,-0.03775895612386933
2962.0,-0.03775895612386933,
2963.0,-0.03664476480792845,-0.03664476480792845
2964.0,-0.03664476480792845,
2965.0,-0.035221611407978116,-0.035221611407978116
2966.0,-0.035221611407978116,
2967.0,-0.03381149395491304,-0.03381149395491304
2968.0,-0.03381149395491304,
2969.0,-0.03263283015723784,-0.03263283015723784
2970.0,-0.03263283015723784,
2971.0,-0.03086421663390437,-0.03086421663390437
2972.0,-0.03086421663390437,
2973.0,-0.029620309594605015,-0.029620309594605015
2974.0,-0.029620309594605015,
2975.0,-0.02774148219644861,-0.02774148219644861
2976.0,-0.02774148219644861,
2977.0,-0.025982453269336854,-0.025982453269336854
2978.0,-0.025982453269336854,
2979.0,-0.02432550773036898,-0.02432550773036898
2980.0,-0.02432550773036898,
2981.0,-0.022353229475720313,-0.022353229475720313
2982.0,-0.022353229475720313,
2983.0,-0.02044593517140677,-0.02044593517140677
2984.0,-0.02044593517140677,
2985.0,-0.018471190785221234,-0.018471190785221234
2986.0,-0.018471190785221234,
2987.0,-0.016359798988280643,-0.016359798988280643
2988.0,-0.016359798988280643,
2989.0,-0.014159360167121049,-0.014159360167121049
2990.0,-0.014159360167121049,
2991.0,-0.011909181529901832,-0.011909181529901832
2992.0,-0.011909181529901832,
2993.0,-0.009627485521471267,-0.009627485521471267
2994.0,-0.009627485521471267,
2995.0,-0.007141312820528753,-0.007141312820528753
2996.0,-0.007141312820528753,
2997.0,-0.004854533906179223,-0.004854533906179223
2998.0,-0.004854533906179223,
2999.0,-0.0019444216060757608,-0.0019444216060757608
3000.0,-0.0019444216060757608,
3001.0,0.000574452951551889,0.000574452951551889
3002.0,0.000574452951551889,
3003.0,0.006309864452641242,0.006309864452641242
3004.0,0.006309864452641242,
3005.0,0.008848110342142855,0.008848110342142855
3006.0,0.008848110342142855,
3007.0,0.012618556768746327,0.012618556768746327
3008.0,0.012618556768746327,
3009.0,0.015478365833342632,0.015478365833342632
3010.0,0.015478365833342632,
3011.0,0.01928306772544227,0.01928306772544227
3012.0,0.01928306772544227,
3013.0,0.022863849723363548,0.022863849723363548
3014.0,0.022863849723363548,
3015.0,0.026118622260680062,0.026118622260680062
3016.0,0.026118622260680062,
3017.0,0.03048176273432942,0.03048176273432942
3018.0,0.03048176273432942,
3019.0,0.03434451172204464,0.03434451172204464
3020.0,0.03434451172204464,
3021.0,0.03874996126317485,0.03874996126317485
3022.0,0.03874996126317485,
3023.0,0.04332194819793129,0.04332194819793129
3024.0,0.04332194819793129,
3025.0,0.0475368384302516,0.0475368384302516
3026.0,0.0475368384302516,
3027.0,0.05267983718834485,0.05267983718834485
3028.0,0.05267983718834485,
3029.0,0.057115925601889654,0.057115925601889654
3030.0,0.057115925601889654,
3031.0,0.06270840282804832,0.06270840282804832
3032.0,0.06270840282804832,
3033.0,0.06817624779631126,0.06817624779631126
3034.0,0.06817624779631126,
3035.0,0.07386077674629263,0.07386077674629263
3036.0,0.07386077674629263,
3037.0,0.07861289952621844,0.07861289952621844
3038.0,0.07861289952621844,
3039.0,0.08260891562660504,0.08260891562660504
3040.0,0.08260891562660504,
3041.0,0.08565008073793344,0.08565008073793344
3042.0,0.08565008073793344,
3043.0,0.08786469481783157,0.08786469481783157
3044.0,0.08786469481783157,
3045.0,0.08922602349514064,0.08922602349514064
3046.0,0.08922602349514064,
3047.0,0.09005060723983722,0.09005060723983722
3048.0,0.09005060723983722,
3049.0,0.0903143707764483,0.0903143707764483
3050.0,0.0903143707764483,
3051.0,0.09012825146521936,0.09012825146521936
3052.0,0.09012825146521936,
3053.0,0.08948358766587712,0.08948358766587712
3054.0,0.08948358766587712,
3055.0,0.08852496533418722,0.08852496533418722
3056.0,0.08852496533418722,
3057.0,0.08729280329511949,0.08729280329511949
3058.0,0.08729280329511949,
3059.0,0.0860117611545827,0.0860117611545827
3060.0,0.0860117611545827,
3061.0,0.08437437435971476,0.08437437435971476
3062.0,0.08437437435971476,
3063.0,0.08265479487370225,0.08265479487370225
3064.0,0.08265479487370225,
3065.0,0.08106414709880598,0.08106414709880598
3066.0,0.08106414709880598,
3067.0,0.07920260607021168,0.07920260607021168
3068.0,0.07920260607021168,
3069.0,0.07738510329757195,0.07738510329757195
3070.0,0.07738510329757195,
3071.0,0.07576110242539069,0.07576110242539069
3072.0,0.07576110242539069,
3073.0,0.07395652101806893,0.07395652101806893
3074.0,0.07395652101806893,
3075.0,0.07229550689263678,0.07229550689263678
3076.0,0.07229550689263678,
3077.0,0.07088843036960638,0.07088843036960638
3078.0,0.07088843036960638,
3079.0,0.06933710806281268,0.06933710806281268
3080.0,0.06933710806281268,
3081.0,0.06794707093717609,0.06794707093717609
3082.0,0.06794707093717609,
3083.0,0.06684772842264666,0.06684772842264666
3084.0,0.06684772842264666,
3085.0,0.0656455062780677,0.0656455062780677
3086.0,0.0656455062780677,
3087.0,0.06460571624018344,0.06460571624018344
3088.0,0.06460571624018344,
3089.0,0.0636930639797973,0.0636930639797973
3090.0,0.0636930639797973,
3091.0,0.06289085558145652,0.06289085558145652
3092.0,0.06289085558145652,
3093.0,0.06226809544067416,0.06226809544067416
3094.0,0.06226809544067416,
3095.0,0.061613697584122204,0.061613697584122204
3096.0,0.061613697584122204,
3097.0,0.061195358670825054,0.061195358670825054
3098.0,0.061195358670825054,
3099.0,0.060757771230932706,0.060757771230932706
3100.0,0.060757771230932706,
3101.0,0.06044180614765418,0.06044180614765418
3102.0,0.06044180614765418,
3103.0,0.06021016612245268,0.06021016612245268
3104.0,0.06021016612245268,
3105.0,0.060070529651440954,0.060070529651440954
3106.0,0.060070529651440954,
3107.0,0.06001373762129833,0.06001373762129833
3108.0,0.06001373762129833,
3109.0,0.05992909312049702,0.05992909312049702
3110.0,0.05992909312049702,
3111.0,0.059979405450311746,0.059979405450311746
3112.0,0.059979405450311746,
3113.0,0.06002764893584594,0.06002764893584594
3114.0,0.06002764893584594,
3115.0,0.060145108356485406,0.060145108356485406
3116.0,0.060145108356485406,
3117.0,0.060327500895972545,0.060327500895972545
3118.0,0.060327500895972545,
3119.0,0.06050716519019045,0.06050716519019045
3120.0,0.06050716519019045,
3121.0,0.06067033176832366,0.06067033176832366
3122.0,0.06067033176832366,
3123.0,0.06093669545769242,0.06093669545769242
3124.0,0.06093669545769242,
3125.0,0.061172357763490795,0.061172357763490795
3126.0,0.061172357763490795,
3127.0,0.06138492768114561,0.06138492768114561
3128.0,0.06138492768114561,
3129.0,0.061683662555407755,0.061683662555407755
3130.0,0.061683662555407755,
3131.0,0.06194376702724541,0.06194376702724541
3132.0,0.06194376702724541,
3133.0,0.06217781808757773,0.06217781808757773
3134.0,0.06217781808757773,
3135.0,0.062457941629013095,0.062457941629013095
3136.0,0.062457941629013095,
3137.0,0.06272098506306076,0.06272098506306076
3138.0,0.06272098506306076,
3139.0,0.06296914212285229,0.06296914212285229
3140.0,0.06296914212285229,
3141.0,0.06326209206761686,0.06326209206761686
3142.0,0.06326209206761686,
3143.0,0.06351142887899017,0.06351142887899017
3144.0,0.06351142887899017,
3145.0,0.06371738588354334,0.06371738588354334
3146.0,0.06371738588354334,
3147.0,0.06393709308524019,0.06393709308524019
3148.0,0.06393709308524019,
3149.0,0.06416479697650274,0.06416479697650274
3150.0,0.06416479697650274,
3151.0,0.06438500743574373,0.06438500743574373
3152.0,0.06438500743574373,
3153.0,0.06460031861247889,0.06460031861247889
3154.0,0.06460031861247889,
3155.0,0.06476747527560073,0.06476747527560073
3156.0,0.06476747527560073,
3157.0,0.06495370141441853,0.06495370141441853
3158.0,0.06495370141441853,
3159.0,0.06512960219028302,0.06512960219028302
3160.0,0.06512960219028302,
3161.0,0.06530661752233943,0.06530661752233943
3162.0,0.06530661752233943,
3163.0,0.06543570525236972,0.06543570525236972
3164.0,0.06543570525236972,
3165.0,0.06557956296265849,0.06557956296265849
3166.0,0.06557956296265849,
3167.0,0.06573329757300601,0.06573329757300601
3168.0,0.06573329757300601,
3169.0,0.06583363335010742,0.06583363335010742
3170.0,0.06583363335010742,
3171.0,0.06594892903674927,0.06594892903674927
3172.0,0.06594892903674927,
3173.0,0.06609438695460856,0.06609438695460856
3174.0,0.06609438695460856,
3175.0,0.0661956120287211,0.0661956120287211
3176.0,0.0661956120287211,
3177.0,0.06624033958381065,0.06624033958381065
3178.0,0.06624033958381065,
3179.0,0.0663307008732988,0.0663307008732988
3180.0,0.0663307008732988,
3181.0,0.06643874484966218,0.06643874484966218
3182.0,0.06643874484966218,
3183.0,0.06648481821659881,0.06648481821659881
3184.0,0.06648481821659881,
3185.0,0.06656026371325226,0.06656026371325226
3186.0,0.06656026371325226,
3187.0,0.0666663587685263,0.0666663587685263
3188.0,0.0666663587685263,
3189.0,0.0667408858115232,0.0667408858115232
3190.0,0.0667408858115232,
3191.0,0.066743009782634,0.066743009782634
3192.0,0.066743009782634,
3193.0,0.06679762561111705,0.06679762561111705
3194.0,0.06679762561111705,
3195.0,0.06688307073646552,0.06688307073646552
3196.0,0.06688307073646552,
3197.0,0.06690925151735266,0.06690925151735266
3198.0,0.06690925151735266,
3199.0,0.06695820899058927,0.06695820899058927
3200.0,0.06695820899058927,
3201.0,0.06701334377750794,0.06701334377750794
3202.0,0.06701334377750794,
3203.0,0.06706179155687342,0.06706179155687342
3204.0,0.06706179155687342,
3205.0,0.06714174035944212,0.06714174035944212
3206.0,0.06714174035944212,
3207.0,0.0671927775589095,0.0671927775589095
3208.0,0.0671927775589095,
3209.0,0.06717433548125552,0.06717433548125552
3210.0,0.06717433548125552,
3211.0,0.06725114946316119,0.06725114946316119
3212.0,0.06725114946316119,
3213.0,0.06730051062658234,0.06730051062658234
3214.0,0.06730051062658234,
3215.0,0.06728262147656208,0.06728262147656208
3216.0,0.06728262147656208,
3217.0,0.0673245544422817,0.0673245544422817
3218.0,0.0673245544422817,
3219.0,0.06738489432272322,0.06738489432272322
3220.0,0.06738489432272322,
3221.0,0.06739661718355335,0.06739661718355335
3222.0,0.06739661718355335,
3223.0,0.06743337712545207,0.06743337712545207
3224.0,0.06743337712545207,
3225.0,0.06750907793469113,0.06750907793469113
3226.0,0.06750907793469113,
3227.0,0.06755693561822351,0.06755693561822351
3228.0,0.06755693561822351,
3229.0,0.06752179705111656,0.06752179705111656
3230.0,0.06752179705111656,
3231.0,0.06755604479573048,0.06755604479573048
3232.0,0.06755604479573048,
3233.0,0.06762302289697113,0.06762302289697113
3234.0,0.06762302289697113,
3235.0,0.06762081004913598,0.06762081004913598
3236.0,0.06762081004913598,
3237.0,0.06765139137454385,0.06765139137454385
3238.0,0.06765139137454385,
3239.0,0.06772236623198777,0.06772236623198777
3240.0,0.06772236623198777,
3241.0,0.06777844880676469,0.06777844880676469
3242.0,0.06777844880676469,
3243.0,0.06772973328541058,0.06772973328541058
3244.0,0.06772973328541058,
3245.0,0.06775775187961751,0.06775775187961751
3246.0,0.06775775187961751,
3247.0,0.06782793059720914,0.06782793059720914
3248.0,0.06782793059720914,
3249.0,0.06781569858710815,0.06781569858710815
3250.0,0.06781569858710815,
3251.0,0.06784126895797937,0.06784126895797937
3252.0,0.06784126895797937,
3253.0,0.06792103685229733,0.06792103685229733
3254.0,0.06792103685229733,
3255.0,0.06796857231169352,0.06796857231169352
3256.0,0.06796857231169352,
3257.0,0.06790167281240828,0.06790167281240828
3258.0,0.06790167281240828,
3259.0,0.06792194148828622,0.06792194148828622
3260.0,0.06792194148828622,
3261.0,0.0679965198612914,0.0679965198612914
3262.0,0.0679965198612914,
3263.0,0.0679742215650663,0.0679742215650663
3264.0,0.0679742215650663,
3265.0,0.06798815198189058,0.06798815198189058
3266.0,0.06798815198189058,
3267.0,0.06808971369160757,0.06808971369160757
3268.0,0.06808971369160757,
3269.0,0.0681308159969844,0.0681308159969844
3270.0,0.0681308159969844,
3271.0,0.06804373131250034,0.06804373131250034
3272.0,0.06804373131250034,
3273.0,0.06806135398191866,0.06806135398191866
3274.0,0.06806135398191866,
3275.0,0.06812970454247513,0.06812970454247513
3276.0,0.06812970454247513,
3277.0,0.06809891655113594,0.06809891655113594
3278.0,0.06809891655113594,
3279.0,0.06815825068001277,0.06815825068001277
3280.0,0.06815825068001277,
3281.0,0.0681448173751831,0.0681448173751831
3282.0,0.0681448173751831,
3283.0,0.06814621325225172,0.06814621325225172
3284.0,0.06814621325225172,
3285.0,0.06823307451497793,0.06823307451497793
3286.0,0.06823307451497793,
3287.0,0.06819950402230762,0.06819950402230762
3288.0,0.06819950402230762,
3289.0,0.06825371857915181,0.06825371857915181
3290.0,0.06825371857915181,
3291.0,0.06821632990162767,0.06821632990162767
3292.0,0.06821632990162767,
3293.0,0.06827188641346431,0.06827188641346431
3294.0,0.06827188641346431,
3295.0,0.06823836790443816,0.06823836790443816
3296.0,0.06823836790443816,
3297.0,0.06832173318057895,0.06832173318057895
3298.0,0.06832173318057895,
3299.0,0.06826402359025631,0.06826402359025631
3300.0,0.06826402359025631,
3301.0,0.06833446492017739,0.06833446492017739
3302.0,0.06833446492017739,
3303.0,0.06828401067972018,0.06828401067972018
3304.0,0.06828401067972018,
3305.0,0.06838975813241752,0.06838975813241752
3306.0,0.06838975813241752,
3307.0,0.06847910142048401,0.06847910142048401
3308.0,0.06847910142048401,
3309.0,0.06827583424878274,0.06827583424878274
3310.0,0.06827583424878274,
3311.0,0.06837190872256647,0.06837190872256647
3312.0,0.06837190872256647,
3313.0,0.0682930772454022,0.0682930772454022
3314.0,0.0682930772454022,
3315.0,0.06839606081210753,0.06839606081210753
3316.0,0.06839606081210753,
3317.0,0.06832192386589193,0.06832192386589193
3318.0,0.06832192386589193,
3319.0,0.06832361096079782,0.06832361096079782
3320.0,0.06832361096079782,
3321.0,0.06841053370199066,0.06841053370199066
3322.0,0.06841053370199066,
3323.0,0.06835018019073505,0.06835018019073505
3324.0,0.06835018019073505,
3325.0,0.06849858400884293,0.06849858400884293
3326.0,0.06849858400884293,
3327.0,0.0683508735268038,0.0683508735268038
3328.0,0.0683508735268038,
3329.0,0.06847672814585817,0.06847672814585817
3330.0,0.06847672814585817,
3331.0,0.06837072010297879,0.06837072010297879
3332.0,0.06837072010297879,
3333.0,0.06835485914050399,0.06835485914050399
3334.0,0.06835485914050399,
3335.0,0.06858596947449055,0.06858596947449055
3336.0,0.06858596947449055,
3337.0,0.06839581380467173,0.06839581380467173
3338.0,0.06839581380467173,
3339.0,0.06841890820061033,0.06841890820061033
3340.0,0.06841890820061033,
3341.0,0.06788444068231941,0.06788444068231941
3342.0,0.06788444068231941,
3343.0,0.0683648015532028,0.0683648015532028
3344.0,0.0683648015532028,
3345.0,0.06818700857817028,0.06818700857817028
3346.0,0.06818700857817028,
3347.0,0.0683718658072792,0.0683718658072792
3348.0,0.0683718658072792,
3349.0,0.06834159860821243,0.06834159860821243
3350.0,0.06834159860821243,
3351.0,0.06839017310557538,0.06839017310557538
3352.0,0.06839017310557538,
3353.0,0.06853677526353061,0.06853677526353061
3354.0,0.06853677526353061,
3355.0,0.06769572153222951,0.06769572153222951
3356.0,0.06769572153222951,
3357.0,0.06818247950308887,0.06818247950308887
3358.0,0.06818247950308887,
3359.0,0.06765054174311408,0.06765054174311408
3360.0,0.06765054174311408,
3361.0,0.06844604692628083,0.06844604692628083
3362.0,0.06844604692628083,
3363.0,0.0682004028690919,0.0682004028690919
3364.0,0.0682004028690919,
3365.0,0.06825881527609552,0.06825881527609552
3366.0,0.06825881527609552,
3367.0,0.06755806628039532,0.06755806628039532
3368.0,0.06755806628039532,
3369.0,0.06798714246140015,0.06798714246140015
3370.0,0.06798714246140015,
3371.0,0.06747373368851009,0.06747373368851009
3372.0,0.06747373368851009,
3373.0,0.06802848074688675,0.06802848074688675
3374.0,0.06802848074688675,
3375.0,0.06795379103537084,0.06795379103537084
3376.0,0.06795379103537084,
3377.0,0.06796377180139046,0.06796377180139046
3378.0,0.06796377180139046,
3379.0,0.06795054362132376,0.06795054362132376
3380.0,0.06795054362132376,
3381.0,0.0679007393048126,0.0679007393048126
3382.0,0.0679007393048126,
3383.0,0.06752587208733245,0.06752587208733245
3384.0,0.06752587208733245,
3385.0,0.06716843730193074,0.06716843730193074
3386.0,0.06716843730193074,
3387.0,0.06770593705122882,0.06770593705122882
3388.0,0.06770593705122882,
3389.0,0.06747314685098733,0.06747314685098733
3390.0,0.06747314685098733,
3391.0,0.0678088045028752,0.0678088045028752
3392.0,0.0678088045028752,
3393.0,0.06736354473281994,0.06736354473281994
3394.0,0.06736354473281994,
3395.0,0.06746346724222449,0.06746346724222449
3396.0,0.06746346724222449,
3397.0,0.06729745101817089,0.06729745101817089
3398.0,0.06729745101817089,
3399.0,0.06735233011696869,0.06735233011696869
3400.0,0.06735233011696869,
3401.0,0.06710166576865322,0.06710166576865322
3402.0,0.06710166576865322,
3403.0,0.06659429811177081,0.06659429811177081
3404.0,0.06659429811177081,
3405.0,0.06711300923324569,0.06711300923324569
3406.0,0.06711300923324569,
3407.0,0.06686750240944213,0.06686750240944213
3408.0,0.06686750240944213,
3409.0,0.06690604145004488,0.06690604145004488
3410.0,0.06690604145004488,
3411.0,0.06666025776607842,0.06666025776607842
3412.0,0.06666025776607842,
3413.0,0.06614013267522499,0.06614013267522499
3414.0,0.06614013267522499,
