tick,tick_dt,input_force,output_angle,output_position,output_ang_vel,output_speed
1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.003867227000228013,0.0,0.0,0.0,3.104524058259179e-06,-2.4139587197496744e-08
3.0,0.0049533680012245895,2.046473192269524,1.537785012921292e-08,-1.1957225878685114e-10,0.03227767552320722,0.019635563982187104
4.0,0.005340020999938133,2.046473192269524,0.00017237884297324483,0.00010485420443824918,0.06683416886885332,0.040647807628103494
5.0,0.0046820439984003315,-0.6780750928553633,0.00048529936221373385,0.00029516902819154233,0.05545341154809776,0.03370273311262923
6.0,0.005072368001492578,-0.6780750928553633,0.000766579472523904,0.0004661216931948872,0.04315590222486811,0.02618413752170961
7.0,0.005013481999412761,-0.7598099831132397,0.0009829408114966974,0.0005973953953301266,0.029687434313756967,0.017941931121626613
8.0,0.004946319000737276,-0.7598099831132397,0.0011297843319259732,0.0006861419101469477,0.016414226947552273,0.009812887040673797
9.0,0.004905601001155446,0.1109499311642731,0.0012103059800730783,0.0007342800186379024,0.01722669635520078,0.010248961224674457
10.0,0.0050380370012135245,0.1109499311642731,0.00129709471371925,0.000785914664511815,0.018070941319432064,0.01069849053582682
11.0,0.004963243000020157,1.3245605961031603,0.0013867851867266964,0.0008390138727745394,0.038608037931271134,0.023124356283383853
12.0,0.005040227000790765,1.3245605961031603,0.0015813784619554431,0.0009555658776899562,0.05948535429549174,0.03574673977417849
13.0,0.004952045001118677,0.06297800278331023,0.0018759526133342065,0.001132585341694967,0.05960288756176518,0.03572712179207322
14.0,0.005032175000451389,0.06297800278331023,0.0021758847740772362,0.00131237047081512,0.05975589163579303,0.03571298280778157
15.0,0.004983982000339893,1.2213946706528789,0.00247370706240429,0.0014903633343075512,0.07881912350277706,0.04718890530921766
16.0,0.005036106000261498,1.2213946706528789,0.0028706485232119776,0.001728011663481074,0.09812631546776708,0.058792557390330846
17.0,0.0049568029990041396,0.757193986811918,0.003357041338003832,0.0020194347882725888,0.10966021289837734,0.06564593120233357
18.0,0.005030622000049334,0.757193986811918,0.003908700417540502,0.002349674653992773,0.12142791672179915,0.0726120515459247
19.0,0.004953574998580734,-2.4611351995723085,0.00451020270994335,0.0027093638971263214,0.08095529042603766,0.04777193574917594
20.0,0.0050242890010849806,-2.4611351995723085,0.004916945485210531,0.0029493839084714446,0.03995046445919165,0.022585011328109354
21.0,0.004973840999809909,-1.39915573749753,0.005115652743299107,0.0030617181637963664,0.01665095968506447,0.008161525735214966
22.0,0.005075732999102911,-1.39915573749753,0.005200168568839321,0.0031031438892936245,-0.004884761377482202,-0.005198153061227641
23.0,0.004948293000779813,-0.42054471123638293,0.005175997338304646,0.0030774219048837694,-0.010004274869431548,-0.008563645258369652
24.0,0.005005847000575159,-0.42054471123638293,0.005125917468956573,0.0030345536069531697,-0.015189251243544631,-0.011969236856821407
25.0,0.004975346000719583,-1.0019131300430315,0.005050345688528079,0.002975002512225918,-0.02980816283092353,-0.0211088605788702
26.0,0.005017286001020693,-1.0019131300430315,0.004900789610440341,0.002869093321546055,-0.04456739114301003,-0.030328426646879854
27.0,0.004972614000507747,-0.059873938027919404,0.004679173177276504,0.002718281762588408,-0.04390362815362182,-0.030152694145499433
28.0,0.004994958000679617,-0.059873938027919404,0.004459876398571708,0.0025676703217243,-0.04326156648050432,-0.02998037684166609
29.0,0.0049785370010795305,-3.1942613284797554,0.004244497089123856,0.0024184119063117575,-0.09366730164265619,-0.060851264133210174
30.0,0.005049519999374752,-3.1942613284797554,0.0037715221761917958,0.002111142231083877,-0.1448458123100847,-0.09217170160495838
31.0,0.004966287999195629,-2.465844777041399,0.0030521761567824796,0.0016533910155377318,-0.18343323012388305,-0.11579443700092439
