tick,tick_dt,input_force,output_ang_vel,output_angle,output_speed,output_position
2916.0,0.00504738300014651,-0.05681599286860075,-0.0002111349978105374,-5.851574981317701e-05,-1.4507552183668444e-05,-0.0012048015039852888
2917.0,0.005440705000182788,-0.05661613250510029,-0.00023962293112668914,-5.966447305147838e-05,-2.3111894242985036e-05,-0.0012048804352969948
2918.0,0.0048500159996365255,-0.05661613250510029,-0.0002236802695385418,-6.082664810132262e-05,-1.4168922399242074e-05,-0.0012049925283538552
2919.0,0.005330104000222491,-0.055977482590816544,-0.00022835345615375056,-6.201888720076084e-05,-1.5422992992804667e-05,-0.0012050680501838142
2920.0,0.004843184000037581,-0.055977482590816544,-0.0002452313976537647,-6.312484500595797e-05,-1.9046960152357334e-05,-0.0012051427465767097
2921.0,0.004331365999860282,-0.055266133721004425,-0.0002257427890480298,-6.41870319438537e-05,-9.678601017772425e-06,-0.0012052252459323143
2922.0,0.005905440999868006,-0.055266133721004425,-0.0002507161537682013,-6.55201426657225e-05,-1.8631189084615605e-05,-0.0012052824023395861
2923.0,0.004634112999610807,-0.05481629783037897,-0.0002969759651250623,-6.668198965311214e-05,-3.4693871980783445e-05,-0.0012053687413751213
2924.0,0.0048629110001456866,-0.05481629783037897,-0.00026716952137298996,-6.812615734069769e-05,-2.1565551583473694e-05,-0.0012055374545868144
2925.0,0.005411710000316816,-0.05415173768149266,-0.00025876762062535175,-6.957200131129175e-05,-1.3196915738597172e-05,-0.001205654161097981
2926.0,0.004848220999974728,-0.05415173768149266,-0.000276542592860586,-7.082656392372108e-05,-1.84840502808892e-05,-0.0012057181426619998
2927.0,0.00445912400027737,-0.05345883344085951,-0.0002631219883249988,-7.205970163664465e-05,-1.1618979606651738e-05,-0.0012058005653342297
2928.0,0.004855471000155376,-0.05345883344085951,-0.00027077989206186846,-7.33372828204599e-05,-1.2535511599808933e-05,-0.0012058569809527612
2929.0,0.005577621000156796,-0.05312062274417338,-0.00029336229257260354,-7.484759043284436e-05,-1.8133224102146366e-05,-0.001205926899285508
2930.0,0.005138487000294845,-0.05312062274417338,-0.0003083441505230304,-7.635502875960538e-05,-2.187294523187987e-05,-0.0012060200766218303
2931.0,0.004578089000006003,-0.05202241176987964,-0.0002805694894460103,-7.776665572333106e-05,-8.238563473133819e-06,-0.001206120212911794
2932.0,0.0048841789998732565,-0.05202241176987964,-0.0003047553095949383,-7.913700733168842e-05,-1.6822124638099428e-05,-0.0012061604515304987
2933.0,0.005391648999648169,-0.05162169376916483,-0.00031254959928659286,-8.078014099180343e-05,-1.549121906785789e-05,-0.0012062511505219757
2934.0,0.0048448469997310895,-0.05162169376916483,-0.00032265613399161413,-8.229439598017424e-05,-1.708393677106714e-05,-0.0012063262031081988
2935.0,0.005294813000091381,-0.05074787018454086,-0.00031837800801992437,-8.400279987299226e-05,-1.3487396387928969e-05,-0.001206416659358707
2936.0,0.0048607200001242745,-0.05074787018454086,-0.00033708681449583905,-8.555034622417443e-05,-1.7326271079105062e-05,-0.0012064822178160794
2937.0,0.004642276000140555,-0.04996163945845454,-0.00032206450397343796,-8.71151962530723e-05,-8.932039277460936e-06,-0.001206562651148482
2938.0,0.004914589999771124,-0.04996163945845454,-0.00032441943408549915,-8.869801124358141e-05,-6.697639309249251e-06,-0.0012066065484593925
2939.0,0.005451833999813971,-0.049577541695529866,-0.0003493981889812401,-9.046669214452913e-05,-1.3367389115681961e-05,-0.0012066430628770973
2940.0,0.004837407000195526,-0.049577541695529866,-0.00036654514805938454,-9.215687338976263e-05,-1.7672624026249697e-05,-0.0012067077263787798
2941.0,0.0053233300000101735,-0.048350689607827894,-0.0003651250899726104,-9.410811417278532e-05,-1.5071673404180361e-05,-0.0012068018035884377
2942.0,0.00489191499991648,-0.048350689607827894,-0.00038234855000956395,-9.589427507726819e-05,-1.7747872526936916e-05,-0.0012068755329336376
2943.0,0.004497076999996352,-0.04746225048653441,-0.00036550719147010794,-9.761372594749815e-05,-8.260055179244414e-06,-0.0012069553464829773
2944.0,0.004907849000119313,-0.04746225048653441,-0.00038208270778205834,-9.940758005169113e-05,-1.2424581787379437e-05,-0.0012069958855865297
2945.0,0.00546965800003818,-0.04686756115937377,-0.00040458088547629963,-0.00010149744179098752,-1.7043150242600647e-05,-0.0012070638437997002
2946.0,0.004843666999931884,-0.04686756115937377,-0.0004137462110306477,-0.00010345709687477229,-1.7513012778897542e-05,-0.0012071463951441052
2947.0,0.005377763000069535,-0.04566331838520135,-0.00041338217777432207,-0.00010568212593987188,-1.4877511938743259e-05,-0.0012072405759762474
2948.0,0.004853822999848489,-0.04566331838520135,-0.0004326005207170057,-0.00010768860986208034,-1.8065490675996434e-05,-0.0012073127887858761
2949.0,0.004776715000389231,-0.04464514242340803,-0.00042173731771203327,-0.00010975501925856545,-1.0810241536218047e-05,-0.0012073990824861775
2950.0,0.0050940589999299846,-0.04464514242340803,-0.00041348908789516945,-0.00011190337403746276,-2.4721634108694038e-06,-0.0012074541504943665
2951.0,0.004556276999664988,-0.04414232863933608,-0.00044490246054309444,-0.00011378734485825198,-1.2155852830136661e-05,-0.0012074654143556548
2952.0,0.005843662000188488,-0.04414232863933608,-0.00045793471142597256,-0.00011638720446071802,-1.4489738488904488e-05,-0.0012075364490509181
2953.0,0.004353262999757135,-0.04276349167003321,-0.0004971191719058681,-0.00011838071469627317,-2.6442873534323653e-05,-0.001207599526693358
2954.0,0.004877494000083971,-0.04276349167003321,-0.0004957078956397709,-0.00012080541047457075,-2.402049148076776e-05,-0.0012077285016503666
2955.0,0.005442380999738816,-0.041501921716239655,-0.0005041935535625339,-0.00012350324170722115,-2.0686376653394338e-05,-0.001207859230316806
2956.0,0.0048692619998291775,-0.041501921716239655,-0.0005040534904181865,-0.00012595829221814203,-1.6347821868705783e-05,-0.0012079599577045584
2957.0,0.004515967000315868,-0.040384657224283596,-0.0004989290609591266,-0.0001282345811472646,-1.1225816746708051e-05,-0.0012080337839286445
2958.0,0.005828040999858786,-0.040384657224283596,-0.0005152802492511517,-0.00013114236017055543,-1.3151399990329158e-05,-0.0012080992084489012
2959.0,0.0042807380000340345,-0.03933715608650553,-0.000554771691896754,-0.00013334813991419184,-2.4989332157533714e-05,-0.0012081555061465934
2960.0,0.005789535999610962,-0.03933715608650553,-0.0005639060510134864,-0.0001365600105959932,-2.587553719516616e-05,-0.0012083001827847258
2961.0,0.004294430999834731,-0.03775895612386933,-0.0005877370562557773,-0.0001389816662224599,-2.9636131293636853e-05,-0.001208411303493794
2962.0,0.004940173999784747,-0.03775895612386933,-0.0005756100335388893,-0.0001418851895464847,-2.1494609209449205e-05,-0.001208557711139065
2963.0,0.0056213259999822185,-0.03664476480792845,-0.0005938261092672393,-0.0001451208811938675,-2.164392228092908e-05,-0.0012086785393446737
2964.0,0.004850796000027913,-0.03664476480792845,-0.0005942999225254348,-0.00014800141050941315,-1.6810318317855476e-05,-0.0012087835295962988
2965.0,0.005370315000163828,-0.035221611407978116,-0.0006004124228199137,-0.00015119298829794768,-1.5300234198253173e-05,-0.0012088738063009187
2966.0,0.0048354079999626265,-0.035221611407978116,-0.0006171640480215681,-0.00015409622733052804,-1.5850221755632217e-05,-0.0012089477891757622
2967.0,0.0043953699996563955,-0.03381149395491304,-0.000611306564880696,-0.00015680889167206855,-9.472616216249365e-06,-0.0012090174567649548
2968.0,0.004878666999957204,-0.03381149395491304,-0.0006311409837951534,-0.0001597912528370092,-1.2941131712067915e-05,-0.0012090636705050922
2969.0,0.005496732999745291,-0.03263283015723784,-0.0006558909763358593,-0.00016326046631012772,-1.612546888528592e-05,-0.001209134804450828
2970.0,0.004954384000029677,-0.03263283015723784,-0.0006687385689252474,-0.00016651000206904996,-1.5928791314691776e-05,-0.0012092146962158661
2971.0,0.004653626000163058,-0.03086421663390437,-0.0006643185712520932,-0.00016962206126071232,-9.466843634092056e-06,-0.0012092888228532794
2972.0,0.004880810999566165,-0.03086421663390437,-0.000677710777723745,-0.00017286447465049562,-9.367955721503855e-06,-0.0012093350287278198
2973.0,0.005391286999838485,-0.029620309594605015,-0.0006940913613269955,-0.00017651820795608808,-8.889988337004867e-06,-0.0012093855340657162
2974.0,0.004833684999994148,-0.029620309594605015,-0.0007198181772723538,-0.0001798732269579599,-1.3959264748523094e-05,-0.001209428505468991
2975.0,0.005366217000300821,-0.02774148219644861,-0.0007253495132620677,-0.00018373592749796437,-1.0521814160569413e-05,-0.0012095034139127962
2976.0,0.004854096999679314,-0.02774148219644861,-0.0007508474070492657,-0.0001872568443940086,-1.4174309774335813e-05,-0.0012095544878193442
2977.0,0.004600000000209548,-0.025982453269336854,-0.0007489685346954855,-0.00019071074246659257,-8.060868779435115e-06,-0.0012096196896443092
2978.0,0.005898853999951825,-0.025982453269336854,-0.0007697418990008601,-0.00019512879850331908,-9.12312061812455e-06,-0.0012096672395323518
2979.0,0.004551545000140322,-0.02432550773036898,-0.0008126894772937974,-0.00019863231339511497,-2.05689842417768e-05,-0.001209708763826387
2980.0,0.0048478640001121676,-0.02432550773036898,-0.0008187791038165108,-0.00020257212145535756,-1.802122136838054e-05,-0.0012098084794646116
2981.0,0.005334389999916311,-0.022353229475720313,-0.0008229066694021414,-0.0002069398085188968,-1.0382283492644619e-05,-0.0012099046116876653
2982.0,0.004843773999709811,-0.022353229475720313,-0.0008433222156809365,-0.00021092578244833468,-1.2099811782600607e-05,-0.0012099549011225046
2983.0,0.004515567999987979,-0.02044593517140677,-0.0008452081119484908,-0.00021473386125914247,-6.839977545526555e-06,-0.001210009538645396
2984.0,0.005914880000091216,-0.02044593517140677,-0.000873375357341299,-0.00021973316581642147,-1.028715625266236e-05,-0.0012100499962917812
2985.0,0.004592247999880783,-0.018471190785221234,-0.0009125312795116147,-0.00022374392205431722,-1.9159794753139924e-05,-0.0012100972374645069
2986.0,0.004852168000070378,-0.018471190785221234,-0.0009182678477857729,-0.00022817167712782676,-1.5289343035779272e-05,-0.0012101902040074959
2987.0,0.005400945000019419,-0.016359798988280643,-0.0009252209482231334,-0.00023313119126900392,-8.06736648109676e-06,-0.0012102727809083186
2988.0,0.0048333109998566215,-0.016359798988280643,-0.0009505916611549438,-0.00023760307185534857,-1.1063064561603092e-05,-0.0012103117729994714
2989.0,0.004438342999947054,-0.014159360167121049,-0.0009560914312472232,-0.00024182212370044365,-6.5890843823322e-06,-0.0012103608746746263
2990.0,0.00589817399986714,-0.014159360167121049,-0.0009867931320904498,-0.0002474613173217218,-1.0013310363610968e-05,-0.0012103997382408131
2991.0,0.0045565540003735805,-0.011909181529901832,-0.0010221164038282965,-0.0002519576935152897,-1.644796047254651e-05,-0.0012104453644302075
2992.0,0.004807328999959282,-0.011909181529901832,-0.0010303747239705033,-0.0002568713433447476,-1.2469894301036097e-05,-0.0012105244351875773
2993.0,0.005350449000161461,-0.009627485521471267,-0.001040492865462146,-0.0002623843107564072,-5.908857376284612e-06,-0.0012105911547210723
2994.0,0.004893072000413667,-0.009627485521471267,-0.001068661610705332,-0.00026747551726303024,-9.00268831516727e-06,-0.0012106200671856548
2995.0,0.0045974999998179555,-0.007141312820528753,-0.0010762395785541845,-0.0002723886890180535,-3.899556246942755e-06,-0.0012106614570451821
2996.0,0.004891041000064433,-0.007141312820528753,-0.0011020248014523017,-0.00027765262092265404,-5.760281208133433e-06,-0.001210680529934668
2997.0,0.005599216000064189,-0.004854533906179223,-0.0011261330785500912,-0.00028382309582341333,-4.5877698144794015e-06,-0.0012107127829933733
2998.0,0.004996770000161632,-0.004854533906179223,-0.0011570001070796327,-0.00028945012380650207,-7.903019177042606e-06,-0.00121073570702395
2999.0,0.004654205999941041,-0.0019444216060757608,-0.0011691835702898562,-0.0002948350406468045,-3.914609205260819e-06,-0.0012107724893032214
3000.0,0.004968044999714039,-0.0019444216060757608,-0.0011932959903440173,-0.0003006435972369308,-3.931287580470536e-06,-0.0012107919372579094
3001.0,0.009070399999927758,0.000574452951551889,-0.0012239089322696602,-0.000311467269187661,3.1311171469081656e-06,-0.0012108275956087791
3002.0,0.011207455999738158,0.000574452951551889,-0.0012877030860396895,-0.00032518417469375974,-1.3970313935879791e-06,-0.001210792503751125
3003.0,0.0049534669997228775,0.006309864452641242,-0.0013023699608671398,-0.00033156276943589866,6.34927925613313e-06,-0.0012107994239000308
3004.0,0.004903047999960108,0.006309864452641242,-0.0012904767897054502,-0.0003379483518677364,2.464406765672065e-05,-0.0012107682930790728
3005.0,0.0045831950001229416,0.008848110342142855,-0.0013589705864644626,-0.00034386285863808913,3.803129738887059e-06,-0.0012106553445114059
3006.0,0.005920473000060156,0.008848110342142855,-0.0013853795087735378,-0.0003519086073031279,6.946816324778461e-06,-0.001210632828184471
3007.0,0.004397207000238268,0.012618556768746327,-0.0014006430432383253,-0.00035800040777709353,1.2425471059859406e-05,-0.0012106022815950982
3008.0,0.004879900000105408,0.012618556768746327,-0.0014208013075355226,-0.00036483540576393985,1.512303035608392e-05,-0.001210541646538872
3009.0,0.005555424999784009,0.015478365833342632,-0.0014664750497940951,-0.0003727285608675485,1.0642329539356324e-05,-0.0012104576316779594
3010.0,0.004809949999980745,0.015478365833342632,-0.0014969339460804464,-0.00037978223253327736,1.0150549929875009e-05,-0.0012104064426049917
3011.0,0.004431888999988587,0.01928306772544227,-0.0015185610665581328,-0.0003864164776226208,1.1782427777711291e-05,-0.0012103614564944137
3012.0,0.005810408999877836,0.01928306772544227,-0.0015543637349907159,-0.00039523993851061425,1.2314926800767709e-05,-0.0012102929957700137
3013.0,0.004345343000295543,0.022863849723363548,-0.0015730699238702714,-0.0004019941820863694,1.8071084696150806e-05,-0.0012102394831890408
3014.0,0.004853132999869558,0.022863849723363548,-0.0015991786848190458,-0.0004096284996450065,1.902074272828006e-05,-0.0012101517818115584
3015.0,0.005629343000236986,0.026118622260680062,-0.0016530014891759925,-0.00041863082498052077,1.3330182541134117e-05,-0.0012100447075266217
3016.0,0.004895930999737175,0.026118622260680062,-0.0016865635219848866,-0.00042672380621398923,1.337719350002758e-05,-0.0012099794438726864
3017.0,0.0046430110000983404,0.03048176273432942,-0.0017120700975599265,-0.0004345545391989297,1.5108997906414349e-05,-0.0012099173334161153
3018.0,0.004867126000135613,0.03048176273432942,-0.0017567090943852383,-0.0004428874000848183,1.081294914914017e-05,-0.001209843796019569
3019.0,0.0055150009998214955,0.03434451172204464,-0.0018105484303446715,-0.0004525756524967484,5.474613640254956e-06,-0.0012097841625942005
3020.0,0.004844697999942582,0.03434451172204464,-0.0018296663209308442,-0.00046134721285603843,1.3545053175837889e-05,-0.001209757639744447
3021.0,0.005457186999592523,0.03874996126317485,-0.0018572231346482046,-0.0004713320441162145,1.821907652269893e-05,-0.001209683721856347
3022.0,0.004919340000014927,0.03874996126317485,-0.0019085529823704617,-0.00048046835617144255,1.384704100629653e-05,-0.0012095940960244456
3023.0,0.0045469349997802055,0.04332194819793129,-0.0019392909493222705,-0.0004891464225259177,1.4674938195018412e-05,-0.0012095311344290506
3024.0,0.004929893999815249,0.04332194819793129,-0.0019771825899620385,-0.0004987069213408775,1.542638504581183e-05,-0.0012094587885392953
3025.0,0.005559891000302741,0.0475368384302516,-0.002033957782813967,-0.0005096998410287628,1.1786085200693057e-05,-0.0012093730195199119
3026.0,0.004887148999841884,0.0475368384302516,-0.0020710658029678202,-0.0005196400957727627,1.3601865777236513e-05,-0.0012093154191654112
3027.0,0.004476380999676621,0.05267983718834485,-0.0020940669607086696,-0.0005289109753822479,1.8792424186078948e-05,-0.0012092545320318859
3028.0,0.00489966099985395,0.05267983718834485,-0.0021384888260873123,-0.0005391711936007149,1.7994560961748777e-05,-0.0012091624555240087
3029.0,0.005469632999847818,0.057115925601889654,-0.002199901468388049,-0.0005508679426536879,1.3796400124195261e-05,-0.0012090640318795545
3030.0,0.004847861000143894,0.057115925601889654,-0.0022467830158603526,-0.0005615327591864456,1.2346082146864994e-05,-0.00120899714884945
3031.0,0.005284415000005538,0.06270840282804832,-0.002270754754023065,-0.0005734056930572157,2.1846366709384478e-05,-0.0012089319070277618
3032.0,0.004845537999699445,0.06270840282804832,-0.002342154586598099,-0.0005844087215058326,1.1898065715326149e-05,-0.001208826049627716
3033.0,0.005307982999966043,0.06817624779631126,-0.0023760937720299566,-0.0005968408382347879,1.8088690697571183e-05,-0.0012087628948971667
3034.0,0.004841831999783608,0.06817624779631126,-0.002439410358680444,-0.0006083454850946891,1.2485967778767611e-05,-0.001208675312495713
3035.0,0.004353279000042676,0.07386077674629263,-0.002434001955714933,-0.0006189649189816193,4.644567947980711e-05,-0.0012086209575943865
3036.0,0.004874075999850902,0.07386077674629263,-0.002419418504452499,-0.0006308284294975595,8.562577806546019e-05,-0.0012083945778227371
